route,stop_id,stop_name,lat,lon,id
56,17773,Desplaines & Fulton/Milwaukee/Kinzie,41.888009687847,-87.644301652908,100001
56,5520,Fulton & Desplaines,41.886835573972,-87.644060254097,100002
56,5518,Jefferson & Lake,41.885573577175,-87.64274597168,100003
56,5516,Jefferson & Washington,41.883041521081,-87.642654776573,100004
56,14101,Jefferson Park Transit Center,41.969745189004,-87.7616751194,100005
56,455,Madison & Clinton,41.881891279489,-87.641034722328,100006
56,18126,Madison & Dearborn/State,41.882032500844,-87.629082372815,100007
56,18124,Madison & Franklin,41.881983809999,-87.63588679,100008
56,18123,Madison & LaSalle,41.882001109999,-87.632941990001,100009
56,450,Madison & Wabash,41.88213650644,-87.625998258591,100010
56,15016,Milwaukee & Addison,41.946416554815,-87.735818624496,100011
56,14564,Milwaukee & Armitage,41.91771876631,-87.688729763031,100012
56,5537,Milwaukee & Ashland/Division (Blue Line),41.903914008898,-87.667266726494,100013
56,17900,Milwaukee & Belle Plaine,41.955453333332,-87.749918333334,100014
56,5569,Milwaukee & Belmont,41.93897097662,-87.72352874279,100015
56,5584,Milwaukee & Berteau,41.956893157281,-87.751182317734,100016
56,5554,Milwaukee & California,41.922839899325,-87.697189450264,100017
56,5527,Milwaukee & Carpenter,41.895021973075,-87.653453350067,100018
56,15216,Milwaukee & Central Park,41.935451381435,-87.71781027317,100019
56,5529,Milwaukee & Chicago,41.896435518204,-87.655674219131,100020
56,5585,Milwaukee & Cullom,41.958692278652,-87.75274336338,100021
56,5562,Milwaukee & Diversey/Kimball,41.931803886247,-87.711909413338,100022
56,17136,Milwaukee & Elston,41.897545568436,-87.657364010811,100023
56,5525,Milwaukee & Erie,41.893416722874,-87.651012539864,100024
56,15045,Milwaukee & Fullerton,41.924620025445,-87.700070142746,100025
56,5590,Milwaukee & Giddings,41.966506497974,-87.759507894516,100026
56,15341,Milwaukee & Grand/Halsted (Blue Line),41.891539886654,-87.648062109947,100027
56,17959,Milwaukee & Gresham,41.934416666666,-87.716063333334,100028
56,5535,Milwaukee & Haddon,41.902772128376,-87.665485739708,100029
56,5568,Milwaukee & Hamlin ,41.93785366586,-87.721710205078,100030
56,17011,Milwaukee & Honore,41.909076171923,-87.675350904465,100031
56,17135,Milwaukee & Hubbard/Union,41.890317916837,-87.646222114563,100032
56,5582,Milwaukee & Irving Park/Cicero,41.953254867509,-87.746992707253,100033
56,5572,Milwaukee & Karlov ,41.94241456485,-87.729188203812,100034
56,5573,Milwaukee & Kedvale ,41.943515835395,-87.731012105942,100035
56,5559,Milwaukee & Kedzie,41.929549039274,-87.708143591881,100036
56,5574,Milwaukee & Keeler,41.944285915454,-87.732299566269,100037
56,5580,Milwaukee & Kenton,41.95051005533,-87.74250805378,100038
56,5579,Milwaukee & Kilbourn ,41.949009933608,-87.740018963814,100039
56,5581,Milwaukee & Kilpatrick/Byron,41.951643102589,-87.744374871254,100040
56,5578,Milwaukee & Kostner,41.947952645761,-87.738296985626,100041
56,5589,Milwaukee & Laramie,41.964631810937,-87.757882475853,100042
56,5567,Milwaukee & Lawndale ,41.9366884495,-87.719779014587,100043
56,5591,Milwaukee & Lawrence,41.967738974928,-87.76058614254,100044
56,5545,Milwaukee & Leavitt,41.913531345934,-87.682260274887,100045
56,5558,Milwaukee & Logan Boulevard,41.928020487059,-87.705600857735,100046
56,15922,Milwaukee & Logan Boulevard,41.928631114139,-87.706625461578,100047
56,5550,Milwaukee & Maplewood,41.919211640978,-87.691175937653,100048
56,5566,Milwaukee & Monticello,41.935998088668,-87.718695402145,100049
56,5586,Milwaukee & Montrose,41.96047938219,-87.754293680191,100050
56,5533,Milwaukee & Noble,41.900731864435,-87.662331461906,100051
56,15847,Milwaukee & North Ave/Damen,41.910669052108,-87.677872180939,100052
56,5546,Milwaukee & Oakley/Moffat,41.915160041608,-87.684781551361,100053
56,18359,Milwaukee & Paulina,41.905795235022,-87.670266248676,100054
56,15214,Milwaukee & Pulaski,41.941436971799,-87.727600336075,100055
56,5557,Milwaukee & Sacramento,41.925953091856,-87.702242732048,100056
56,5560,Milwaukee & Sawyer ,41.930367178805,-87.709436416626,100057
56,5561,Milwaukee & Spaulding,41.931105490838,-87.710648775101,100058
56,17477,Milwaukee & Springfield,41.940096248386,-87.725406289101,100059
56,5587,Milwaukee & Sunnyside,41.962322280221,-87.755881547928,100060
56,5552,Milwaukee & Talman,41.920628642112,-87.69352555275,100061
56,5534,Milwaukee & Thomas,41.901829861937,-87.664005160332,100062
56,5575,Milwaukee & Tripp,41.944840526936,-87.733211517334,100063
56,5544,Milwaukee & Wabansia,41.91260121432,-87.680849432945,100064
56,5553,Milwaukee & Washtenaw,41.921790160419,-87.695408463478,100065
56,5577,Milwaukee & Waveland,41.9472743764,-87.737202644348,100066
56,5547,Milwaukee & Western,41.916748778223,-87.687206268311,100067
56,5588,Milwaukee & Wilson,41.963897875881,-87.757249474525,100068
56,5563,Milwaukee & Wisner,41.933324366377,-87.714291214943,100069
56,15845,Milwaukee & Wolcott/Wood,41.907463290337,-87.672818899155,100070
56,17771,DesPlaines & Kinzie/Milwaukee,41.888680600372,-87.644414305687,100071
56,17772,DesPlaines & Lake,41.885525000001,-87.644283333334,100072
56,5505,Desplaines & Fulton,41.886959376113,-87.644339203835,100073
56,14101,Jefferson Park Transit Center,41.969745189004,-87.7616751194,100074
56,5450,Milwaukee & Addison,41.94640458513,-87.735920548439,100075
56,5476,Milwaukee & Armitage,41.91771876631,-87.688890695572,100076
56,5442,Milwaukee & Belle Plaine,41.955289463045,-87.749894857407,100077
56,5457,Milwaukee & Belmont,41.939106648737,-87.723888158798,100078
56,15198,Milwaukee & Berteau,41.956837307911,-87.751241326332,100079
56,17013,Milwaukee & California,41.922536554495,-87.696830034256,100080
56,17834,Milwaukee & Carpenter,41.894854999999,-87.653375000002,100081
56,18358,Milwaukee & Caton,41.911821249839,-87.679726305741,100082
56,15215,Milwaukee & Central Park,41.934808894683,-87.716892957687,100083
56,5496,Milwaukee & Chicago,41.896375622859,-87.655738592148,100084
56,5440,Milwaukee & Cullom,41.95892364756,-87.753038406372,100085
56,5458,Milwaukee & Davlin,41.938563958539,-87.723003029823,100086
56,17413,Milwaukee & Diversey/Kimball,41.931712097573,-87.71187722683,100087
56,5489,Milwaukee & Division,41.9034947894,-87.666741013527,100088
56,5500,Milwaukee & Erie,41.893444675337,-87.651184201241,100089
56,5474,Milwaukee & Francis Place,41.920333269824,-87.693192958832,100090
56,15041,Milwaukee & Fullerton,41.924628007962,-87.700252532959,100091
56,5435,Milwaukee & Giddings,41.966713906767,-87.75979757309,100092
56,5502,Milwaukee & Grand/Halsted (Blue Line),41.891300286571,-87.647826075554,100093
56,5462,Milwaukee & Gresham,41.934425793912,-87.716227769852,100094
56,5490,Milwaukee & Haddon,41.902728209486,-87.665555477142,100095
56,5459,Milwaukee & Hamlin ,41.9370675462,-87.72053539753,100096
56,3725,Milwaukee & Higgins,41.969019289814,-87.761798501015,100097
56,17015,Milwaukee & Honore,41.908844622121,-87.675125598907,100098
56,5503,Milwaukee & Hubbard/Union,41.890305936625,-87.64634013176,100099
56,5443,Milwaukee & Irving Park/Cicero,41.953562055704,-87.74765253067,100100
56,5454,Milwaukee & Karlov ,41.942681904013,-87.729762196541,100101
56,5453,Milwaukee & Kedvale ,41.943563716292,-87.731210589409,100102
56,5467,Milwaukee & Kedzie,41.929173888858,-87.70768225193,100103
56,5452,Milwaukee & Keeler,41.944182174641,-87.732251286507,100104
56,5447,Milwaukee & Kenneth,41.948970036272,-87.740115523338,100105
56,5445,Milwaukee & Kenton,41.950573889513,-87.742749452591,100106
56,5446,Milwaukee & Kilbourn ,41.949564503996,-87.741086483002,100107
56,5444,Milwaukee & Kilpatrick/Byron,41.95180667465,-87.744777202606,100108
56,5448,Milwaukee & Kostner,41.948040421269,-87.73855984211,100109
56,5436,Milwaukee & Laramie,41.964819282123,-87.758145332336,100110
56,17175,Milwaukee & Lawrence,41.96763926085,-87.760596871376,100111
56,15233,Milwaukee & Leavitt,41.913315780157,-87.682067155838,100112
56,5468,Milwaukee & Logan Boulevard,41.927828916575,-87.705445289612,100113
56,5475,Milwaukee & Maplewood,41.91912781739,-87.691165208817,100114
56,14617,Milwaukee & Montrose,41.96040359087,-87.754320502281,100115
56,18114,Milwaukee & Noble,41.900630854464,-87.662306381178,100116
56,5481,Milwaukee & North Ave/Damen,41.910669052108,-87.677990198135,100117
56,5478,Milwaukee & Oakley/Moffat,41.915271813316,-87.685087323189,100118
56,5487,Milwaukee & Paulina ,41.905299409945,-87.669584155083,100119
56,17014,Milwaukee & Prindiville,41.921550673838,-87.695161700249,100120
56,15213,Milwaukee & Pulaski,41.940894301433,-87.726817131042,100121
56,5494,Milwaukee & Racine,41.89766934982,-87.657696604729,100122
56,5460,Milwaukee & Ridgeway ,41.93593823044,-87.71873831749,100123
56,5469,Milwaukee & Sacramento,41.926000985939,-87.702462673187,100124
56,5466,Milwaukee & Sawyer ,41.930435024051,-87.709677815437,100125
56,5465,Milwaukee & Spaulding,41.931069573153,-87.710723876953,100126
56,5456,Milwaukee & Springfield,41.939820917768,-87.725121974945,100127
56,5438,Milwaukee & Sunnyside,41.962629424711,-87.756251692772,100128
56,5491,Milwaukee & Thomas,41.90175000821,-87.663994431496,100129
56,5451,Milwaukee & Tripp,41.944776687011,-87.733254432678,100130
56,17917,Milwaukee & Western,41.916575,-87.687040000001,100131
56,5437,Milwaukee & Wilson,41.964041472536,-87.757490873337,100132
56,15846,Milwaukee & Wolcott/Wood ,41.907203788256,-87.672550678253,100133
56,5463,Milwaukee & Wolfram,41.933268496358,-87.714350223541,100134
56,443,Washington & Canal,41.883157342871,-87.640010118484,100135
56,18122,Washington & Clark/Dearborn,41.883180969999,-87.630475950001,100136
56,445,Washington & Franklin,41.883142964615,-87.635550141203,100137
56,442,Washington & Jefferson,41.883145361316,-87.64285326004,100138
56,446,Washington & Lasalle,41.883161336722,-87.632617950439,100139
56,448,Washington & State,41.883181305974,-87.627468109131,100140
56,449,Washington & Wabash,41.883185299824,-87.625976800919,100141
29,15756,4900 S State,41.805849583925,-87.625907063484,100142
29,2314,5000 S State,41.803958180448,-87.625853419304,100143
29,2312,5200 S State,41.800235191473,-87.625751495361,100144
29,2301,6200 S State,41.782293030867,-87.625316977501,100145
29,2280,8237 S State,41.744488479212,-87.624303102493,100146
29,14001,95th Red Line Station,41.722759194455,-87.624142169952,100147
29,756,Illinois & Lake Shore,41.891076659017,-87.613161206245,100148
29,754,Illinois & McClurg,41.891016758646,-87.617865800858,100149
29,755,Illinois & Peshtigo,41.891056692233,-87.61538207531,100150
29,750,Illinois & Rush,41.890888971001,-87.625494003296,100151
29,14775,Illinois & State,41.890853030679,-87.627736330032,100152
29,751,Illinois (Lower) & Michigan,41.890900951103,-87.624335289001,100153
29,17071,Illinois (Lower) & St. Clair,41.89090622262,-87.622135877609,100154
29,758,Navy Pier Terminal,41.892322573994,-87.610103487968,100155
29,2354,State & 11th Street,41.869157360922,-87.627350091934,100156
29,2352,State & 13th Street,41.865585975946,-87.627264261246,100157
29,2350,State & 14th Place,41.86228206746,-87.627167701721,100158
29,2351,State & 14th Street,41.863940035622,-87.627248167992,100159
29,2349,State & 16th Street,41.860016773995,-87.627135515213,100160
29,14761,State & 18th Street,41.858146947505,-87.627097964287,100161
29,2342,State & 23rd Street,41.850962789369,-87.626990675926,100162
29,15360,State & 24th Street,41.849028762457,-87.626958489418,100163
29,14852,State & 26th Street,41.845803922271,-87.626717090607,100164
29,2338,State & 27th Street,41.844397249614,-87.626684904099,100165
29,2337,State & 28th Street,41.843194360112,-87.626647353172,100166
29,2336,State & 29th Street,41.84174366927,-87.626615166664,100167
29,2335,State & 30th Street,41.839449672276,-87.626566886902,100168
29,2334,State & 31st Street,41.838194733199,-87.626550793648,100169
29,2333,State & 32nd Street,41.836276307428,-87.626497149467,100170
29,2332,State & 33rd Street,41.834577653276,-87.626470327377,100171
29,2331,State & 34th Street,41.832914926963,-87.626427412033,100172
29,2330,State & 35th Street,41.830856443927,-87.626438140869,100173
29,16198,State & 36th Street,41.828530078567,-87.626389861107,100174
29,16120,State & 37th Street,41.82724294663,-87.626363039017,100175
29,2327,State & 38th Street,41.82542412912,-87.626325488091,100176
29,2325,State & 40th Street ,41.821730371476,-87.626309394836,100177
29,15467,State & 41st Street,41.820331165208,-87.626277208328,100178
29,2322,State & 42nd Street,41.818184323581,-87.626202106476,100179
29,14851,State & 43rd Street,41.816733065846,-87.626186013222,100180
29,2320,State & 44th Street,41.814534127827,-87.626110911369,100181
29,15469,State & 45th Street,41.813298691344,-87.626062631607,100182
29,2318,State & 46th Street,41.810907714224,-87.626003623009,100183
29,2317,State & 47th Street,41.809048447925,-87.625960707664,100184
29,2316,State & 48th Street,41.807269099538,-87.625928521156,100185
29,18043,State & 51st Street,41.802346722673,-87.625783832541,100186
29,15512,State & 53rd Street,41.798427604322,-87.625697851181,100187
29,2310,State & 54th Street,41.796392008198,-87.625638842583,100188
29,2307,State & 56th Street,41.792672579137,-87.62556374073,100189
29,2306,State & 57th Street,41.790852779836,-87.625526189804,100190
29,2305,State & 58th Street,41.789040928329,-87.625520825386,100191
29,2304,State & 59th Street,41.787269024017,-87.625467181206,100192
29,2303,State & 60th Street,41.785333072579,-87.625413537025,100193
29,2302,State & 61st Street ,41.78402907234,-87.625375986099,100194
29,2300,State & 63rd Street,41.779940899698,-87.625295519829,100195
29,2299,State & 64th Street,41.777564679588,-87.625212907661,100196
29,2298,State & 65th Street,41.776541357482,-87.62517643001,100197
29,2297,State & 66th Street,41.774472261306,-87.625027298927,100198
29,2295,State & 68th Street,41.770811573478,-87.624952197075,100199
29,2294,State & 69th Street,41.769047167357,-87.624914646149,100200
29,2293,State & 70th Street,41.767150676735,-87.624877095222,100201
29,2292,State & 71st Street,41.765050067888,-87.624839544296,100202
29,2291,State & 72nd Street,41.763317513981,-87.624823451042,100203
29,15247,State & 73rd Street,41.762089092913,-87.624780535698,100204
29,2288,State & 75th Street,41.757999521726,-87.624705433846,100205
29,2287,State & 76th Street,41.756250770353,-87.624657154083,100206
29,15248,State & 77th Street,41.754854136062,-87.624614238739,100207
29,2285,State & 78th Street,41.752621058784,-87.624555230141,100208
29,15867,State & 79th Street,41.751460468227,-87.624523043633,100209
29,2283,State & 80th Street,41.74896312636,-87.624442577362,100210
29,2282,State & 81st Street,41.747154093691,-87.624378204346,100211
29,2281,State & 82nd Street,41.745320995318,-87.624335289001,100212
29,2279,State & 83rd Street,41.743487844608,-87.624287009239,100213
29,2278,State & 84th Street,41.741650638877,-87.624228000641,100214
29,2277,State & 85th Street,41.739845402961,-87.624168992043,100215
29,2276,State & 86th Street,41.738080145376,-87.624142169952,100216
29,15194,State & 87th Street,41.736514989791,-87.62414753437,100217
29,2274,State & 88th Street,41.734397365639,-87.624050974846,100218
29,2273,State & 89th Street,41.732603935574,-87.623975872993,100219
29,15106,State & 90th Street,41.731013345115,-87.623956346433,100220
29,2271,State & 91st Street,41.728900824442,-87.623884677887,100221
29,2270,State & 92nd Street,41.727111244503,-87.623847126961,100222
29,2269,State & 93rd Street,41.725265562865,-87.62379348278,100223
29,18016,State & 94th Street,41.72379,-87.623714999999,100224
29,2355,State & 9th Street,41.870427671231,-87.627382278442,100225
29,1115,State & Adams,41.879403012427,-87.627666592598,100226
29,2357,State & Balbo,41.872942651779,-87.627453088499,100227
29,2343,State & Cermak,41.852655000001,-87.627069999998,100228
29,2345,State & Cullerton,41.85533011849,-87.627103328705,100229
29,1439,State & E. Wacker,41.886695797074,-87.627854347229,100230
29,2308,State & Garfield,41.794172374889,-87.62559056282,100231
29,2309,State & Garfield,41.794972251607,-87.625601291656,100232
29,15052,State & Harrison/Congress,41.874889535993,-87.627559304237,100233
29,2359,State & Kinzie,41.889135858431,-87.627950906754,100234
29,1438,State & Lake,41.88563348265,-87.627881169319,100235
29,1117,State & Madison,41.881843352307,-87.627752423286,100236
29,2296,State & Marquette Rd,41.773164039481,-87.625000476837,100237
29,2326,State & Pershing,41.823621250224,-87.626314759254,100238
29,1437,State & Randolph,41.884359480781,-87.627838253975,100239
29,2353,State & Roosevelt,41.867667310685,-87.62733399868,100240
29,1113,State & Van Buren,41.876896274569,-87.627556085063,100241
29,2398,3400 S State,41.832938908899,-87.626684904099,100242
29,2414,4900 S State,41.805709629978,-87.626089453697,100243
29,2415,5000 S State,41.803718252127,-87.626046538353,100244
29,2417,5200 S State,41.800051235819,-87.625955343246,100245
29,2428,6200 S State,41.781589000653,-87.625397443771,100246
29,2435,69th Red Line Station,41.768798306367,-87.625328778959,100247
29,2453,8600 S Lafayette,41.738216244059,-87.625547647476,100248
29,14001,95th Red Line Station,41.722759194455,-87.624142169952,100249
29,590,Grand & Fairbanks/Columbus,41.89184737211,-87.620022296906,100250
29,589,Grand & McClurg,41.891871331953,-87.617581486702,100251
29,760,Grand & Peshtigo,41.891911265006,-87.615392804146,100252
29,16028,Grand & Rush,41.891743546018,-87.625740766525,100253
29,761,Grand & St. Clair,41.891799452396,-87.622529197106,100254
29,759,Grand & Streeter,41.891975157838,-87.612190246582,100255
29,2436,Lafayette & 70th Street,41.767370736539,-87.626647353172,100256
29,2437,Lafayette & 71st Street,41.76527813732,-87.626582980156,100257
29,2438,Lafayette & 72nd Street,41.763901705976,-87.626566886902,100258
29,2439,Lafayette & 73rd Street,41.762025070323,-87.62654542923,100259
29,2440,Lafayette & 74th Street,41.760228410352,-87.626432776451,100260
29,2441,Lafayette & 75th Street,41.758359670554,-87.626427412033,100261
29,2442,Lafayette & 76th Street,41.756570911467,-87.626384496689,100262
29,2443,Lafayette & 77th Street,41.754726076383,-87.626282572746,100263
29,2444,Lafayette & 78th Street,41.752821158483,-87.625982165337,100264
29,2446,Lafayette & 79th Street,41.750780112283,-87.625848054886,100265
29,2447,Lafayette & 80th Street,41.749311319275,-87.625794410706,100266
29,2448,Lafayette & 81st Street,41.747466275534,-87.625751495361,100267
29,2449,Lafayette & 82nd Street,41.745593161704,-87.625713944435,100268
29,2450,Lafayette & 83rd Street,41.743848074862,-87.625671029091,100269
29,2451,Lafayette & 84th Street,41.741918818153,-87.625633478165,100270
29,2452,Lafayette & 85th Street,41.74014160923,-87.62559056282,100271
29,2454,Lafayette & 87th Street,41.735958569791,-87.625472545624,100272
29,2455,Lafayette & 88th Street,41.734021069732,-87.625413537025,100273
29,2457,Lafayette & 91st Street,41.729193077728,-87.625290155411,100274
29,2458,Lafayette & 92nd Street,41.727327438016,-87.62523651123,100275
29,2460,Lafayette & 94th Street,41.723704098819,-87.62515604496,100276
29,758,Navy Pier Terminal,41.892322573994,-87.610103487968,100277
29,15563,State & 11th Street,41.869041513757,-87.627580761909,100278
29,2377,State & 13th Street,41.865673864771,-87.627500295639,100279
29,2378,State & 14th Street,41.864183733342,-87.627473473549,100280
29,2379,State & 15th Street,41.862102285196,-87.627414464951,100281
29,15357,State & 16th Street,41.859968830409,-87.627371549606,100282
29,2382,State & 18th Street,41.857531650764,-87.62733399868,100283
29,2387,State & 23rd Street,41.851166578055,-87.627092599869,100284
29,15359,State & 24th Street,41.84944434342,-87.627049684525,100285
29,2390,State & 26th Street,41.845208487904,-87.627001404762,100286
29,2391,State & 27th Street,41.844473178757,-87.626985311508,100287
29,2392,State & 28th Street,41.843482096536,-87.626953125,100288
29,2393,State & 29th Street,41.84213132266,-87.626920938492,100289
29,2394,State & 30th Street,41.839709449584,-87.626856565475,100290
29,2395,State & 31st Street,41.838458512245,-87.626819014549,100291
29,2396,State & 32nd Street,41.836536097618,-87.626754641533,100292
29,2397,State & 33rd Street,41.834809472264,-87.626722455025,100293
29,2399,State & 35th Street,41.831196198116,-87.626658082008,100294
29,16197,State & 36th Street,41.828825875418,-87.626604437828,100295
29,17023,State & 37th Street,41.827127023539,-87.626561522484,100296
29,2402,State & 38th Street,41.825687960798,-87.626529335976,100297
29,2404,State & 40th Street ,41.822074171765,-87.626523971558,100298
29,2405,State & 41st Street,41.820291187437,-87.626486420631,100299
29,2407,State & 42nd Street,41.818444187196,-87.626422047615,100300
29,2408,State & 43rd Street,41.816665099801,-87.626379132271,100301
29,2409,State & 44th Street,41.814829989338,-87.626320123672,100302
29,17408,State & 45th Street,41.813166750118,-87.626293301582,100303
29,2411,State & 46th Street,41.811039660104,-87.626223564148,100304
29,14860,State & 47th Street,41.809056444885,-87.626186013222,100305
29,2413,State & 48th Street,41.807517011714,-87.626127004623,100306
29,14850,State & 51st Street,41.801782797478,-87.626008987427,100307
29,2418,State & 53rd Street,41.798231646014,-87.625896334648,100308
29,2419,State & 54th Street,41.796619966185,-87.625853419304,100309
29,2422,State & 56th Street,41.792772566612,-87.625746130943,100310
29,2423,State & 57th Street,41.791256739746,-87.625719308853,100311
29,2424,State & 58th Street,41.789188918121,-87.625612020493,100312
29,14858,State & 59th Street,41.787253024658,-87.625558376312,100313
29,2426,State & 60th Street,41.785745067141,-87.625520825386,100314
29,2427,State & 61st Street ,41.783897070838,-87.62545645237,100315
29,2429,State & 63rd Street,41.780180917036,-87.625370621681,100316
29,2430,State & 64th Street,41.777396660692,-87.625322341919,100317
29,2431,State & 65th Street,41.776592564166,-87.625284790993,100318
29,2432,State & 66th Street,41.774744304083,-87.625306248665,100319
29,2434,State & 68th Street,41.771091633478,-87.625231146812,100320
29,17592,State & 9th Street,41.870215954599,-87.627612948418,100321
29,2386,State & Cermak,41.853040604363,-87.627156972885,100322
29,15358,State & Cullerton,41.855242215447,-87.627194523811,100323
29,2420,State & Garfield,41.794836273269,-87.625799775124,100324
29,2421,State & Garfield,41.794032395437,-87.625794410706,100325
29,2367,State & Grand (Red Line),41.891759519274,-87.628156901191,100326
29,1431,State & Harrison/Congress,41.875041321796,-87.627662300802,100327
29,2368,State & Hubbard,41.88999476938,-87.62814359623,100328
29,1429,State & Jackson,41.878320605984,-87.627725601196,100329
29,1423,State & Lake,41.885917034469,-87.628047466278,100330
29,2370,State & Marina City,41.888460957167,-87.628122568131,100331
29,15982,State & Marquette Rd,41.773464092717,-87.625279426575,100332
29,1427,State & Monroe,41.881016602753,-87.627811431885,100333
29,14768,State & Pershing,41.823529306038,-87.62651860714,100334
29,17590,State & Polk,41.87188570069,-87.627645134926,100335
29,2376,State & Roosevelt,41.8675195022,-87.627537846565,100336
29,1430,State & Van Buren,41.876982550541,-87.627693414688,100337
29,1425,State & Washington,41.883487234033,-87.627909064031,100338
68,9922,300 S Northwest Hwy,42.008102371809,-87.824642658234,100339
68,9931,6486 N Northwest Hwy,41.998543149314,-87.809450626373,100340
68,14110,Jefferson Park Transit Center,41.970047511319,-87.761731981445,100341
68,4844,Milwaukee & Gale ,41.970766220018,-87.76339173316899,100342
68,9948,Northwest Hwy & Austin,41.980636671977,-87.778251171112,100343
68,9945,Northwest Hwy & Bryn Mawr,41.983061179252,-87.782553434372,100344
68,9932,Northwest Hwy & Devon,41.997650137756,-87.807975411415,100345
68,9920,Northwest Hwy & Euclid,42.010286679766,-87.828086614609,100346
68,9951,Northwest Hwy & Foster,41.97584720129,-87.769635915756,100347
68,9933,Northwest Hwy & Harlem,41.99704415849,-87.806972265244,100348
68,9949,Northwest Hwy & Marmora,41.979252906875,-87.77575135231001,100349
68,9946,Northwest Hwy & Meade,41.981900776927,-87.780509591103,100350
68,9923,Northwest Hwy & Merrill,42.006719203717,-87.822470068932,100351
68,9953,Northwest Hwy & Milwaukee,41.973924931081,-87.76629924774198,100352
68,9944,Northwest Hwy & Mobile,41.984532586841,-87.785214185715,100353
68,18113,Northwest Hwy & Monitor,41.978447230053,-87.77432845057797,100354
68,9943,Northwest Hwy & Nagle,41.985948136574,-87.787767648697,100355
68,9940,Northwest Hwy & Naper,41.989062235202,-87.793335914612,100356
68,9942,Northwest Hwy & Napoleon,41.986805000001,-87.789290000001,100357
68,9941,Northwest Hwy & Nashotah,41.987957764389,-87.791351079941,100358
68,9939,Northwest Hwy & Neola,41.990154725384,-87.795272469521,100359
68,9938,Northwest Hwy & Nettleton,41.991334912689,-87.797380685806,100360
68,9934,Northwest Hwy & Neva,41.995800288236,-87.804890871048,100361
68,9936,Northwest Hwy & Niagara,41.993352344366,-87.800792455673,100362
68,9929,Northwest Hwy & Ogallah ,42.000931096339,-87.813296914101,100363
68,9930,Northwest Hwy & Oketo ,41.999930481698,-87.811751961708,100364
68,9927,Northwest Hwy & Oliphant,42.002840592167,-87.816311717033,100365
68,9925,Northwest Hwy & Overhill,42.004347418985,-87.818725705147,100366
68,9924,Northwest Hwy & Ozark,42.005272226237,-87.820147275925,100367
68,9919,Northwest Hwy & Prospect,42.010916448057,-87.829132676125,100368
68,9937,Northwest Hwy & Raven,41.992379519682,-87.799124121666,100369
68,9935,Northwest Hwy & Sayre,41.994309206599,-87.802401781082,100370
68,9921,Northwest Hwy & Washington ,42.009182577271,-87.826348543167,100371
68,9917,Summit & Prospect,42.010278707975,-87.83136427402502,100372
68,9918,Touhy & Summit/Prospect,42.011079867923,-87.831037044525,100373
68,9913,300 S Northwest Hwy,42.008174120342,-87.82459437847103,100374
68,9904,6487 N Northwest Hwy,41.998678694616,-87.809536457062,100375
68,4746,Jefferson Park Metra Station Walkway,41.971065347098,-87.763579487801,100376
68,14110,Jefferson Park Transit Center,41.970047511319,-87.761731981445,100377
68,9541,Nagle & Avondale/Somerset,41.984440874082,-87.78775155544298,100378
68,9542,Nagle & Bryn Mawr,41.983033266042,-87.78776764869701,100379
68,9887,Northwest Hwy & Austin,41.980620720966,-87.778079509735,100380
68,9890,Northwest Hwy & Bryn Mawr,41.982809959923,-87.78197407722502,100381
68,9903,Northwest Hwy & Devon,41.997642164382,-87.80781984329201,100382
68,9884,Northwest Hwy & Foster,41.975871129599,-87.769533991814,100383
68,9886,Northwest Hwy & Marmora,41.979332663605,-87.77573525905598,100384
68,9889,Northwest Hwy & Meade,41.981848937154,-87.780262827873,100385
68,9885,Northwest Hwy & Menard,41.977881075478,-87.77318179607403,100386
68,9912,Northwest Hwy & Merrill,42.006767037121,-87.82240033149697,100387
68,9891,Northwest Hwy & Mobile,41.984568474406,-87.78516054153397,100388
68,17316,Northwest Hwy & Nagle,41.98619934352,-87.78806269168899,100389
68,9895,Northwest Hwy & Naper,41.989006414032,-87.79310524463699,100390
68,9893,Northwest Hwy & Napoleon,41.986821375502,-87.78918385505699,100391
68,9894,Northwest Hwy & Nashotah,41.987917891438,-87.79113650322,100392
68,9896,Northwest Hwy & Neola,41.990110866651,-87.795052528381,100393
68,9897,Northwest Hwy & Nettleton,41.991219287197,-87.797031998634,100394
68,9901,Northwest Hwy & Neva,41.995800288236,-87.804746031761,100395
68,9899,Northwest Hwy & Niagara,41.993344370454,-87.80063152313198,100396
68,9906,Northwest Hwy & Ogallah ,42.000998866483,-87.81328082084701,100397
68,9905,Northwest Hwy & Oketo ,41.999962374041,-87.81167149543802,100398
68,9908,Northwest Hwy & Oliphant,42.002756878519,-87.81604349613201,100399
68,9910,Northwest Hwy & Overhill,42.004562677046,-87.81891882419598,100400
68,9911,Northwest Hwy & Ozark,42.005336005552,-87.82012581825302,100401
68,9898,Northwest Hwy & Raven,41.99231572738,-87.79888272285501,100402
68,9900,Northwest Hwy & Sayre,41.994221494826,-87.80210137367203,100403
68,9916,Summit & Prospect,42.009692778639,-87.83039867878,100404
68,9917,Summit & Prospect,42.010278707975,-87.83136427402502,100405
68,9914,Washington & Northwest Hwy,42.008417267546,-87.82594084739702,100406
68,9915,Washington & Summit,42.007711739487,-87.82690107822401,100407
J14,5277,100th Street & Paxton,41.713481577708,-87.569559216499,100408
J14,5269,100th Street & Torrence,41.713640153221,-87.560107111931,100409
J14,5273,100th Street & Yates,41.713541644273,-87.565020918846,100410
